Area,AspectRation,Extent,Solidity,Compactness
80180,1.332981289,0.811324955,0.986903648,0.863956663
63966,1.72507071,0.793229167,0.982354296,0.758323242
52596,1.457645106,0.752920293,0.981744876,0.82760296
83242,1.509124435,0.705590167,0.984692912,0.811791493
71881,1.541708489,0.781281249,0.980453938,0.804394217
88811,1.526754998,0.702796594,0.978364087,0.808627982
73499,1.524475737,0.743766444,0.985096031,0.809301541
67849,1.75565125,0.750641678,0.987153,0.753801585
82845,1.544233744,0.757633954,0.985933093,0.803691346
62209,1.487369799,0.779874135,0.981477683,0.817717716
73501,1.334456942,0.687387775,0.97191405,0.863415125
62955,1.518771244,0.734348937,0.978610623,0.81024946
58891,1.604406752,0.75860159,0.978694763,0.788685114
70066,1.565062518,0.723523337,0.985540271,0.798010112
66062,1.515300393,0.708629659,0.981969528,0.810886762
44924,1.388788397,0.79427157,0.98147339,0.847648952
79544,1.519427109,0.828583333,0.988124224,0.809409407
62353,1.423069503,0.767421538,0.984464057,0.837546659
97054,1.485394411,0.774362902,0.979739756,0.819756418
55796,1.532134388,0.770131125,0.986265533,0.807192647
68272,1.411926034,0.779067246,0.984342109,0.840364426
64437,1.64236141,0.823349774,0.978259879,0.778795482
47981,1.388543061,0.769777478,0.990299478,0.84746509
62499,1.5694662640000001,0.723745006,0.980391849,0.797586143
70042,1.791034372,0.657165375,0.990090892,0.746755725
74754,1.299422098,0.817949055,0.987438082,0.875640511
71483,1.517985813,0.720413202,0.979756031,0.810834067
60155,1.622529054,0.681967622,0.98582432,0.784250297
89968,1.548866872,0.784547635,0.980128987,0.801108329
75854,1.672567504,0.812489289,0.982513859,0.771223426
49967,1.541140191,0.740120275,0.983854136,0.804881565
57744,1.589983228,0.720880877,0.984434935,0.79176802
62441,1.395945377,0.71593515,0.982394588,0.842631009
77067,1.609998228,0.715219066,0.981395171,0.785272844
76997,1.739677323,0.79293335,0.986622416,0.757465373
84049,1.457565031,0.788082513,0.983719569,0.827234014
79035,1.52565927,0.798817465,0.987184772,0.807548648
63685,1.669724455,0.809232763,0.976703883,0.770343388
68732,1.468606529,0.790250072,0.982966978,0.824002985
72063,1.476217942,0.735967564,0.98269514,0.820644474
45564,1.507962074,0.746461337,0.987944493,0.813516105
68838,1.202424694,0.757527071,0.985116918,0.911260581
62713,1.928771012,0.720143769,0.984289167,0.718217572
55434,1.546464785,0.718876439,0.981827843,0.803620759
51576,1.470264795,0.783948928,0.986647282,0.824374371
72624,1.533516904,0.725072633,0.981816707,0.804350526
70743,1.412647355,0.752041077,0.986405087,0.83944803
52655,1.436274481,0.740951818,0.980613081,0.83256694
73674,1.5151532110000001,0.813897481,0.981691717,0.809871291
70651,1.584667599,0.763926733,0.984326237,0.792917996
61645,1.421020588,0.795522003,0.986335781,0.835947189
73151,1.361895404,0.796435415,0.984681447,0.854617349
70027,1.550165137,0.779880167,0.98675440699999994,0.802030002
57187,1.453004445,0.691917725,0.989103551,0.827279231
65707,1.548501805,0.819994759,0.983593551,0.800966516
91870,1.649206418,0.700228659,0.980145309,0.777929891
73333,1.715134337,0.761774666,0.981253512,0.762290078
58294,1.570488512,0.703269393,0.987849723,0.795262078
66423,1.455951272,0.754995567,0.989851574,0.828194619
56155,1.654806921,0.770016592,0.984312007,0.776143256
69473,1.624809565,0.740918883,0.974703968,0.781397579
56778,1.376347621,0.759226573,0.986671301,0.851009355
65496,1.60331672,0.7891845,0.987039605,0.788611195
62608,1.673928537,0.691694103,0.977684776,0.771571593
50167,1.498714885,0.794598875,0.984883287,0.815553776
60673,1.391708527,0.763163191,0.985959667,0.846362442
73871,1.478191631,0.768536918,0.986406548,0.821164355
61301,1.418190018,0.788082535,0.981396987,0.838618995
63052,1.481318814,0.81346923,0.987223649,0.820450348
82477,1.64315001,0.685628543,0.970020935,0.777596217
78848,1.499855313,0.734576758,0.989074123,0.815260404
78217,1.605755078,0.696376425,0.975809671,0.787910594
75871,1.342480571,0.808514493,0.985632072,0.860832787
66483,1.65996606,0.701519468,0.98248803,0.775191084
78474,1.793393354,0.714634368,0.976372662,0.745851566
93084,1.380983961,0.728596252,0.961840107,0.84825743
59508,1.547720091,0.783783784,0.988882796,0.80077451
86769,1.325915826,0.808982164,0.987065729,0.86681779
62169,1.548619192,0.746075749,0.984683857,0.802915551
75180,1.438277755,0.765518084,0.983941262,0.831351888
61320,1.468449256,0.770739065,0.982550594,0.823876777
74237,1.431848481,0.746730909,0.982373725,0.833098639
70682,1.493244509,0.793716031,0.982049073,0.817750884
68218,1.695769861,0.748472181,0.988294266,0.766908762
67848,1.742488315,0.800566372,0.98870641,0.756469442
57200,1.705074798,0.737893134,0.981519296,0.764964324
79044,1.63157251,0.791247072,0.988643186,0.782430998
72059,1.459599327,0.735746375,0.984641242,0.82664252
67808,1.527828096,0.749027925,0.985610047,0.806337128
89239,1.715837354,0.75980417200000006,0.989817762,0.76158908299999994
57103,1.724846249,0.676639966,0.988300247,0.760522156
75956,1.62050533,0.763162125,0.98014065399999994,0.783604377
76547,1.593054204,0.703072331,0.989810564,0.790590765
72205,1.531453285,0.708419999,0.981539633,0.806591174
79508,1.653085367,0.706888581,0.984887524,0.775134694
75409,1.547801135,0.823143509,0.986731743,0.801412276
73909,1.729844099,0.770366896,0.985243148,0.759074713
83112,1.460358359,0.747309266,0.985031111,0.827013649
72268,1.692710272,0.686997357,0.979905085,0.767924283
69417,1.505664901,0.790266393,0.979926312,0.811366563
69856,1.503711237,0.789761679,0.984414194,0.814822959
80789,1.429056256,0.783294551,0.984931423,0.835285802
92041,1.652005457,0.684065403,0.98243086,0.77642557
69741,1.664222177,0.768241904,0.984764191,0.772881825
64717,1.313162543,0.789992798,0.988060886,0.872278528
61884,1.395779522,0.724569127,0.982675665,0.845207892
47003,1.500119126,0.775780683,0.9857805,0.814930403
71703,1.510488953,0.774665082,0.980339345,0.811558364
73097,1.512337527,0.731606498,0.987557081,0.810098422
70978,1.511614168,0.802446525,0.982081829,0.810590782
68572,1.482207895,0.743989237,0.985640569,0.820481428
72026,1.753927595,0.808545032,0.980986625,0.75263281
79669,1.559668525,0.771836853,0.981459581,0.797763378
70082,1.567894817,0.794526449,0.986320263,0.797866922
59489,1.721376712,0.692497526,0.981229485,0.760759265
69232,1.305647612,0.77967476,0.98141559,0.873869534
73078,1.531258477,0.790237467,0.989827845,0.806680022
75959,1.602565052,0.706647937,0.982601159,0.789516565
56545,1.597287759,0.792024428,0.980237497,0.790183384
61955,1.605892328,0.74689572,0.988827707,0.78834605
74407,1.523404413,0.737615861,0.987223033,0.808737697
59167,1.71660666,0.702862913,0.973189467,0.75887981
71992,1.543032379,0.773242825,0.982450394,0.804145946
66520,1.654856338,0.741640931,0.985320911,0.776218314
56857,1.483038717,0.794047819,0.982563163,0.819969969
64231,1.599242795,0.780924012,0.987576685,0.790011621
69303,1.409070795,0.714059039,0.978275599,0.841264554
78657,1.587038311,0.785094023,0.979344091,0.792578933
82596,1.808704061,0.657402101,0.981113249,0.742620716
69892,1.704872837,0.684269784,0.982470937,0.765182143
70002,1.631802646,0.705750696,0.983367516,0.781481649
62434,1.638668173,0.786877395,0.989084803,0.779634626
67658,1.54951336,0.762051721,0.980266589,0.801399939
73235,1.727643389,0.805550361,0.986250269,0.759662743
75192,1.593984303,0.81462141,0.991324984,0.791220825
81584,1.390497725,0.763837915,0.986553159,0.844571613
79814,1.423811235,0.789956055,0.98681998,0.836830516
60075,1.604443921,0.771706039,0.984949093,0.788501895
61076,1.424076351,0.744103314,0.98527158,0.836185489
72133,1.664056181,0.705029713,0.982029325,0.772656652
75253,1.602414585,0.723183225,0.977794236,0.788557945
70341,1.802816048,0.673325803,0.982347601,0.742758408
73490,1.487412901,0.805246318,0.981502504,0.816705418
48638,1.470144968,0.747747748,0.980683926,0.824060358
68852,1.427501895,0.77400063,0.989779049,0.834637763
83175,1.503427258,0.802731265,0.984191407,0.813182671
59678,1.583272974,0.764230557,0.984168343,0.793829663
64517,1.557406686,0.713715209,0.982412596,0.799968322
80378,1.659767881,0.711832585,0.986862784,0.775281633
75058,1.67000371,0.764275823,0.984586728,0.77288874
76049,1.517941579,0.831027625,0.982101117,0.808945786
66449,1.72556456,0.642913812,0.967361081,0.759732598
66795,1.546533687,0.781904806,0.97670644,0.803230867
67666,1.382449716,0.731935791,0.984318631,0.848579587
58932,1.551429782,0.719086317,0.985979588,0.802278683
55619,1.366196095,0.744564926,0.97910432,0.853135101
70518,1.525363114,0.807211538,0.981256523,0.807447204
62005,1.549584597,0.798714431,0.984941147,0.801663449
63164,1.535168884,0.71455722,0.986952921,0.805949275
70675,1.470773359,0.761419953,0.981651758,0.820129503
76202,1.718676138,0.715108859,0.980720721,0.761761974
63317,1.709360855,0.719184462,0.988710181,0.763925363
59619,1.481373485,0.737539432,0.982628187,0.820387723
70136,1.518382114,0.727582057,0.985970141,0.810451539
82869,1.670186179,0.687002587,0.98675891,0.772479261
59553,1.70863792,0.77253269,0.981394812,0.763105249
83470,1.625548479,0.814262023,0.985117607,0.781880554
68513,1.474393433,0.816710177,0.987133677,0.82252658
69589,1.671978728,0.739097649,0.983256563,0.771616269
76480,1.422265586,0.747035496,0.982768147,0.833787628
42012,1.317812843,0.770975556,0.975050479,0.867197618
65902,1.444538583,0.747035752,0.985420997,0.831185226
83168,1.510090826,0.71336181,0.981078658,0.813009091
72568,1.757820508,0.79794159,0.984520208,0.752798354
58153,1.413607601,0.742050327,0.979204553,0.83925301
68936,1.649002944,0.771536335,0.984785932,0.777580011
60408,1.768420867,0.742477876,0.983779558,0.750589521
61254,1.543875558,0.786709649,0.984126474,0.803998698
70657,1.747481871,0.717038766,0.980693427,0.755197845
41488,1.514250001,0.708433653,0.987691941,0.811728551
63253,1.530399834,0.783920781,0.982372492,0.805970145
54543,1.618869624,0.671158035,0.978700879,0.784528155
76502,1.519381778,0.800096218,0.984632414,0.809312611
58947,1.400980095,0.776047289,0.985867675,0.843273532
55660,1.495245736,0.705449937,0.980395611,0.816816487
73664,1.558306562,0.79526709,0.985352934,0.799357213
63653,1.553229153,0.716667793,0.982982009,0.801619674
67429,1.793297314,0.714668786,0.977685303,0.745069073
71010,1.427055138,0.804773562,0.985811861,0.834693071
59658,1.345667369,0.774678613,0.982170198,0.860617027
67012,1.709112415,0.807801726,0.985354664,0.762942199
63988,1.435343175,0.81523761,0.979323222,0.832446915
61988,1.628007851,0.701864831,0.984483443,0.782189719
60353,1.532893983,0.78564176,0.986579266,0.805170056
75218,1.727844983,0.820798778,0.987592401,0.758606492
70040,1.470034372,0.782919741,0.981557262,0.822413962
56430,1.519876212,0.716571429,0.984576194,0.809946833
71892,1.434136454,0.719207683,0.98154115,0.832481945
62391,1.475064418,0.738932184,0.984100696,0.823101685
68676,1.58918638,0.706630448,0.983136256,0.79126316
67554,1.536692735,0.730716395,0.983404664,0.806127228
68247,1.557059789,0.76768279,0.972567406,0.795908632
68062,1.6137749240000001,0.737383805,0.983896149,0.784424617
82109,1.450188178,0.717911727,0.981953646,0.827705965
62298,1.350398705,0.801157407,0.983347276,0.859479309
89692,1.548875393,0.774341708,0.989028196,0.801771442
67083,1.599308401,0.789592627,0.986529214,0.789777456
62787,1.610995275,0.81130637,0.989878447,0.786569551
65935,1.610879017,0.681766482,0.985560754,0.785499137
61608,1.628918184,0.800103896,0.982145135,0.782792104
56322,1.485822208,0.735802469,0.985874074,0.819338563
72633,1.566118211,0.716641013,0.984253676,0.797009484
56724,1.65898737,0.733237678,0.983818097,0.77433148
51734,1.550758615,0.746522367,0.982938136,0.802188132
68015,1.725135747,0.777509774,0.991111111,0.760431429
78375,1.349702141,0.80632716,0.986394986,0.858529285
84334,1.277568406,0.778276117,0.985072186,0.883327612
63357,1.345824377,0.76490402,0.983376793,0.859502107
86088,1.585322196,0.7363802,0.975578799,0.792130159
80058,1.596951096,0.729059284,0.986701505,0.789447908
72269,1.401357972,0.80427573,0.982382927,0.84233324
83117,1.355336953,0.759975496,0.98652851,0.857520303
64576,1.559067097,0.701531776,0.980117172,0.798681265
57812,1.135791816,0.769390471,0.984452959,0.9370066
91010,1.580972921,0.699259328,0.985564688,0.794486375
74367,1.747610344,0.675572311,0.986012039,0.755622661
56385,1.421821909,0.735789226,0.984340631,0.838127805
52894,1.629547586,0.717888165,0.981718295,0.782548435
70924,1.680419169,0.827343249,0.984535939,0.768541858
71536,1.279995865,0.79026093100000006,0.987479812,0.882714299
65219,1.502919764,0.71943565,0.978206743,0.814831471
54692,1.560038098,0.678224206,0.989399038,0.797898249
79223,1.508504691,0.721107197,0.980106642,0.813416046
79456,1.496938412,0.737390142,0.974394192,0.814457536
60918,1.553024971,0.821661721,0.986574247,0.801137852
56248,1.515133686,0.825295283,0.984096436,0.810027061
68131,1.468472789,0.776917463,0.984594708,0.823252553
59295,1.6178704,0.776722557,0.98411671,0.78497991600000006
79639,1.464991607,0.760872473,0.983112571,0.824688365
84171,1.54448581,0.735047288,0.983501396,0.80316028800000006
59403,1.603558978,0.730996887,0.985909181,0.788723282
78310,1.655302766,0.736023911,0.986123004,0.776440262
73949,1.655932932,0.797844335,0.980794992,0.775095659
62650,1.519919168,0.746010955,0.987173831,0.808977624
61669,1.60549931,0.723721116,0.98687769,0.788236161
78739,1.549989272,0.716590826,0.978294362,0.801916867
61786,1.359236739,0.734219032,0.981400003,0.855859108
73227,1.689697482,0.794908815,0.986408212,0.768526987
69806,1.4596239,0.719093484,0.981662213,0.82571913
70664,1.704581002,0.701560701,0.989068514,0.765513401
74862,1.584264835,0.755030206,0.981964138,0.793086473
56247,1.470855944,0.776356108,0.982548999,0.823063289
79453,1.618602758,0.727245268,0.982526649,0.785480044
76904,1.614864253,0.707013689,0.981331428,0.785586983
75899,1.465496363,0.747096228,0.976909117,0.823997032
80434,1.705259293,0.715477673,0.97546600000000006,0.764391631
49755,1.729712534,0.734282763,0.979757005,0.757907445
64871,1.547439092,0.769342979,0.990245764,0.803314085
81544,1.313685572,0.827412661,0.987143791,0.868854513
65610,1.390860091,0.690043226,0.964782001,0.844573715
67163,1.589988977,0.758389792,0.989043839,0.791578296
68999,1.7372396,0.676440889,0.990567934,0.757056135
63958,1.785074536,0.758020741,0.982608696,0.747382481
67454,1.376016696,0.731676628,0.982349343,0.851950411
76328,1.766426919,0.792705218,0.978263099,0.750439333
61442,1.453744132,0.709164358,0.979795564,0.827729604
76673,1.347143937,0.791014134,0.986097178,0.860599922
67760,1.605832149,0.721595689,0.983525655,0.787963696
87240,1.672289342,0.774722933,0.979762359,0.77150545
60294,1.571235501,0.751083761,0.978100058,0.795849249
81997,1.575259818,0.822874748,0.979969644,0.792808456
61333,1.616094252,0.686812018,0.985633246,0.785047085
75710,1.398145628,0.776098901,0.982340958,0.843887864
66700,1.494073728,0.795012992,0.984719864,0.816369999
57563,1.606083629,0.710926404,0.979312339,0.787822219
72515,1.60927579,0.698065075,0.9820026,0.787184178
64036,1.538669682,0.77692849,0.981800898,0.805172793
81411,1.513303217,0.725840533,0.983581008,0.810826439
76729,1.608712284,0.805503065,0.990077163,0.786085326
68924,1.529383189,0.7713416,0.985769247,0.807307543
65231,1.581757752,0.824957001,0.983238624,0.792898565
70069,1.726036983,0.740514891,0.975714703,0.759357391
73187,1.489376298,0.69623661,0.981624797,0.817620886
90176,1.518182287,0.784493858,0.982405682,0.810047147
79519,1.704785814,0.811335578,0.985341132,0.765025635
81976,1.591990117,0.714331774,0.977044647,0.791721519
70574,1.629930173,0.71413104,0.988085404,0.780952698
84975,1.693701916,0.750145659,0.984726455,0.767749312
68024,1.652276733,0.699187995,0.976682748,0.773307108
58043,1.492702525,0.771745778,0.981036086,0.816387289
66301,1.589389888,0.699090037,0.986225772,0.792733874
48160,1.502244589,0.754043433,0.983861083,0.813149998
43122,1.596512016,0.731985538,0.978399964,0.790532235
66456,1.457554533,0.720718376,0.976920589,0.826704223
65482,1.52448239,0.793894425,0.983183688,0.808643146
70344,1.591574359,0.82135351,0.983543295,0.790368044
77455,1.739992091,0.769211671,0.977424158,0.753959686
72252,1.526156835,0.758002077,0.982512443,0.806659569
56277,1.567456227,0.698243133,0.980298913,0.798308239
65301,1.538968132,0.773177201,0.982901094,0.805521424
62761,1.578440482,0.711575964,0.97946221,0.793052737
87516,1.768626135,0.671443916,0.9753912,0.750308116
70023,1.472704426,0.719808799,0.985545391,0.822484824
57641,1.490000079,0.779775433,0.974142739,0.812210773
80219,1.508204017,0.795712897,0.982149197,0.810596354
74734,1.519627236,0.826740121,0.987160859,0.808788195
91582,1.626534838,0.753538046,0.984371641,0.783033342
65330,1.424795294,0.76049124,0.986128092,0.836021692
68823,1.54196742,0.705153689,0.980510322,0.803030362
63703,1.600017752,0.723634587,0.982904137,0.789269775
46529,1.410099686,0.77828516,0.986703707,0.840438612
72984,1.739489318,0.675377554,0.982671568,0.757054746
64605,1.801807345,0.69214699,0.974125842,0.743491792
75124,1.592343965,0.751991992,0.986151039,0.790094797
49317,1.533956215,0.713085599,0.978511905,0.806869997
76075,1.69199867,0.678151186,0.985082937,0.76687883
59921,1.684636844,0.765274585,0.980575375,0.769221799
74709,1.7511741220000001,0.790270373,0.982353947,0.753562897
68570,1.540813598,0.707636739,0.981408064,0.803375444
64011,1.556489332,0.76008122,0.987656416,0.801276684
76760,1.557748151,0.744628219,0.987355775,0.799056487
